Time,BS_ID,BS_STATUS,BS_LOC_X,BS_LOC_Y,ANT_ID,ANT_SEC,TRX_ID,TRX_X,TRX_Y,TRX_ANG,UE_ID,UE_MID,UE_LOC_X,UE_LOC_Y,MAX_DR (bits),DEMAND_DR (bits),REAL_DR (bits),BS_Trans_PWR (W),UE_Rec_PWR (W),RSRP (dBm),RSSI (dBm),RSRQ (dB),DDR (%), SNR, AVTH, RET, DIST, DIST95
0,1,0,17.3205,-10,0,0,25,17.5705,-9.89938,38.77,374,1,20.1019,-8.43216,160,142,142,8.05405e-12,6.71171e-12,-81.7317,-50.9399,-10.7918,0,7.03984,0.74,1,3.19281,0
0,1,0,17.3205,-10,0,0,24,17.5705,-10.1006,50.58,375,2,21.6496,-3.42595,124,34,34,8.53174e-13,7.10978e-13,-91.4814,-60.6896,-10.7918,0,-2.70993,0.58,1,7.87142,1
0,1,0,17.3205,-10,0,0,23,17.5705,-9.90712,56.78,376,0,18.1954,-10.8213,160,93,93,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.81,1,1.2,0
0,1,0,17.3205,-10,0,0,22,17.5705,-10.0929,44.97,377,2,18.6434,-11.8731,160,79,79,1.31137e-11,1.09281e-11,-79.6146,-48.8228,-10.7918,0,9.15694,0.6,1,2.29311,0
0,1,0,17.3205,-10,0,0,21,17.5705,-9.91486,55.25,378,2,23.3129,-14.1062,130,79,79,1.05667e-12,8.80559e-13,-90.5524,-59.7606,-10.7918,0,-1.7809,0.7,1,7.26424,1
0,1,0,17.3205,-10,0,0,20,17.5705,-10.0851,51.06,379,2,26.8956,-8.04996,111,25,25,5.0081e-13,4.17341e-13,-93.7951,-63.0033,-10.7918,0,-5.02357,0.68,1,9.77161,1
0,1,0,17.3205,-10,0,0,19,17.5705,-9.9226,50.53,380,0,19.3376,-10.5947,160,155,147,1.43994e-11,1.19995e-11,-79.2084,-48.4166,-10.7918,5.16129,9.56314,0.49,1,2.10289,0
0,1,0,17.3205,-10,0,0,18,17.5705,-10.0774,53.82,381,0,23.7623,-16.0345,117,69,69,6.37411e-13,5.31175e-13,-92.7476,-61.9558,-10.7918,0,-3.97611,0.24,1,8.82674,1
0,1,0,17.3205,-10,0,0,17,17.5705,-9.93034,51.04,382,1,22.7815,-7.867,141,6,6,1.90419e-12,1.58682e-12,-87.9947,-57.2029,-10.7918,0,0.7768,0.83,1,5.86279,1
0,1,0,17.3205,-10,0,0,16,17.5705,-10.0697,39.79,383,2,18.2785,-11.2603,160,58,58,1.80954e-11,1.50795e-11,-78.2161,-47.4243,-10.7918,0,10.5554,0.93,1,1.5831,0
0,1,0,17.3205,-10,0,0,15,17.5705,-9.93808,54.37,384,1,21.4002,-9.3142,156,102,102,4.69618e-12,3.91348e-12,-84.0744,-53.2826,-10.7918,0,4.69715,0.26,1,4.13697,0
0,1,0,17.3205,-10,0,0,14,17.5705,-10.0619,55.82,385,1,20.5967,-12.3627,158,61,55,4.96361e-12,4.13634e-12,-83.8338,-53.042,-10.7918,9.83607,4.93768,0.64,1,4.03928,0
0,1,0,17.3205,-10,0,0,13,17.5705,-9.94582,58.1,386,1,18.3458,-10.8761,160,149,149,1.97438e-11,1.64532e-11,-77.8375,-47.0457,-10.7918,0,10.934,0.77,1,1.34863,0
0,1,0,17.3205,-10,0,0,12,17.5705,-10.0542,32.53,387,1,22.315,-4.57297,129,13,13,1.01425e-12,8.45205e-13,-90.7304,-59.9386,-10.7918,0,-1.95887,0.55,1,7.37549,1
0,1,0,17.3205,-10,0,0,11,17.5705,-9.95356,51.35,388,2,18.5193,-10.0539,160,86,86,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.55,1,1.2,0
0,1,0,17.3205,-10,0,0,10,17.5705,-10.0464,50.22,389,2,23.2412,-11.2165,140,16,16,1.75063e-12,1.45886e-12,-88.3599,-57.5681,-10.7918,0,0.411639,0.04,1,6.04441,1
0,1,0,17.3205,-10,0,0,9,17.5705,-9.9613,44.45,390,1,20.3009,-11.8234,159,81,81,6.78191e-12,5.65159e-12,-82.4783,-51.6865,-10.7918,0,6.29322,0.31,1,3.49388,0
0,1,0,17.3205,-10,0,0,8,17.5705,-10.0387,38.9,391,1,18.4792,-10.3121,160,113,113,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.15,1,1.2,0
0,1,0,17.3205,-10,0,0,7,17.5705,-9.96904,55.3,392,1,23.6155,-2.9621,113,24,24,5.4209e-13,4.51741e-13,-93.4511,-62.6593,-10.7918,0,-4.67959,0.61,1,9.4424,1
0,1,0,17.3205,-10,0,0,6,17.5705,-10.031,30.4,393,0,20.5411,-13.2915,153,22,22,3.61837e-12,3.01531e-12,-85.2067,-54.4149,-10.7918,0,3.56483,0.9,1,4.60502,0
0,1,0,17.3205,-10,0,0,5,17.5705,-9.97678,31.02,394,1,23.0909,-10.4166,142,98,98,1.97504e-12,1.64587e-12,-87.836,-57.0442,-10.7918,0,0.935467,0.89,1,5.78539,1
0,1,0,17.3205,-10,0,0,4,17.5705,-10.0232,43.98,395,2,20.7006,-9.33468,159,97,97,6.97474e-12,5.81229e-12,-82.3565,-51.5647,-10.7918,0,6.41498,0.12,1,3.44496,0
0,1,0,17.3205,-10,0,0,3,17.5705,-9.98452,50.31,396,0,26.6642,-10.3549,114,104,104,5.54713e-13,4.62261e-13,-93.3511,-62.5593,-10.7918,0,-4.57961,0.97,1,9.35042,1
0,1,0,17.3205,-10,0,0,2,17.5705,-10.0155,33.87,397,0,23.8125,-8.27832,134,1,1,1.30874e-12,1.09061e-12,-89.6233,-58.8315,-10.7918,0,-0.851778,0.29,1,6.71639,1
0,1,0,17.3205,-10,0,0,1,17.5705,-9.99226,59.84,398,1,21.1135,-12.1784,155,58,58,4.11069e-12,3.42557e-12,-84.6527,-53.8609,-10.7918,0,4.11885,0.25,1,4.37406,0
0,1,0,17.3205,-10,0,0,0,17.5705,-10.0077,37.62,399,1,24.0099,-14.1613,124,5,5,8.51289e-13,7.09408e-13,-91.491,-60.6992,-10.7918,0,-2.71953,0.98,1,7.87806,1
0,1,0,17.3205,-10,1,120,99,16.8604,-9.977,56.73,400,1,9.09625,-8.14779,120,54,54,7.1489e-13,5.95742e-13,-92.2494,-61.4576,-10.7918,0,-3.47791,0.2,1,8.43025,1
0,1,0,17.3205,-10,1,120,98,17.5307,-9.58999,37.92,401,2,16.5696,-3.40711,135,6,6,1.3531e-12,1.12758e-12,-89.4785,-58.6867,-10.7918,0,-0.707002,0.4,1,6.63551,1
0,1,0,17.3205,-10,1,120,97,16.8671,-9.97313,53.76,402,2,18.3772,-7.38685,160,81,81,9.93047e-12,8.27539e-12,-80.8221,-50.0303,-10.7918,0,7.9494,0.84,1,2.81872,0
0,1,0,17.3205,-10,1,120,96,17.524,-9.59386,36.57,403,2,18.423,-6.24216,158,81,81,5.324e-12,4.43667e-12,-83.5294,-52.7376,-10.7918,0,5.24208,0.48,1,3.91624,0
0,1,0,17.3205,-10,1,120,95,16.8738,-9.96926,51.06,404,1,21.073,-3.42323,127,90,90,9.45292e-13,7.87743e-13,-91.0362,-60.2443,-10.7918,0,-2.26464,0.46,1,7.57202,1
0,1,0,17.3205,-10,1,120,94,17.5173,-9.59773,50.65,405,2,16.6765,-2.24429,125,44,44,8.79067e-13,7.32556e-13,-91.3516,-60.5598,-10.7918,0,-2.58008,0.98,1,7.7824,1
0,1,0,17.3205,-10,1,120,93,16.8805,-9.96539,57.76,406,1,13.622,-8.24549,157,129,129,4.81298e-12,4.01082e-12,-83.9677,-53.1759,-10.7918,0,4.80384,0.29,1,4.09358,0
0,1,0,17.3205,-10,1,120,92,17.5105,-9.6016,50.46,407,2,19.8611,-5.30904,146,29,29,2.4631e-12,2.05258e-12,-86.877,-56.0852,-10.7918,0,1.89452,0.39,1,5.33475,1
0,1,0,17.3205,-10,1,120,91,16.8872,-9.96152,55.36,408,1,15.2838,-7.81535,160,95,95,9.04602e-12,7.53835e-12,-81.2272,-50.4354,-10.7918,0,7.54428,0.82,1,2.9868,0
0,1,0,17.3205,-10,1,120,90,17.5038,-9.60547,57.26,409,1,10.224,-3.20607,111,55,55,4.94715e-13,4.12263e-13,-93.8483,-63.0564,-10.7918,0,-5.07675,0.32,1,9.82437,1
0,1,0,17.3205,-10,1,120,89,16.8939,-9.95765,41.68,410,2,8.5139,-5.82494,111,86,86,5.03799e-13,4.19833e-13,-93.7692,-62.9774,-10.7918,0,-4.99772,0.69,1,9.74615,1
0,1,0,17.3205,-10,1,120,88,17.4971,-9.60934,47.36,411,0,18.1205,-0.925395,115,74,74,5.90282e-13,4.91902e-13,-93.0812,-62.2894,-10.7918,0,-4.30971,0.12,1,9.1098,1
0,1,0,17.3205,-10,1,120,87,16.9006,-9.95378,32.96,412,0,17.0822,-7.43785,160,69,69,1.1342e-11,9.45168e-12,-80.2449,-49.4531,-10.7918,0,8.5266,0.18,1,2.57321,0
0,1,0,17.3205,-10,1,120,86,17.4904,-9.61321,58.14,413,0,17.7202,-8.86853,160,119,119,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.42,1,1.2,0
0,1,0,17.3205,-10,1,120,85,16.9073,-9.94991,59.53,414,0,19.8338,-3.0738,129,77,77,1.01699e-12,8.47494e-13,-90.7186,-59.9268,-10.7918,0,-1.94712,0.95,1,7.36808,1
0,1,0,17.3205,-10,1,120,84,17.4837,-9.61708,34.28,415,2,19.6587,-5.05109,145,56,56,2.29789e-12,1.91491e-12,-87.1785,-56.3867,-10.7918,0,1.59299,0.05,0,5.47347,1
0,1,0,17.3205,-10,1,120,83,16.914,-9.94604,57.33,416,2,10.8377,-8.86085,135,115,115,1.38355e-12,1.15296e-12,-89.3819,-58.5901,-10.7918,0,-0.610359,0.59,1,6.58212,1
0,1,0,17.3205,-10,1,120,82,17.477,-9.62095,30.39,417,0,16.2874,-9.38952,160,99,99,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.9,1,1.2,0
0,1,0,17.3205,-10,1,120,81,16.9207,-9.94217,42.83,418,0,18.806,-7.26489,160,95,95,8.42889e-12,7.02407e-12,-81.5341,-50.7423,-10.7918,0,7.2374,0.55,1,3.11248,0
0,1,0,17.3205,-10,1,120,80,17.4703,-9.62482,54.84,419,1,10.782,-2.45741,110,1,1,4.77273e-13,3.97728e-13,-94.0041,-63.2123,-10.7918,0,-5.23263,0.41,1,9.98213,1
0,1,0,17.3205,-10,1,120,79,16.9274,-9.9383,54.62,420,2,16.5917,-7.86282,160,18,18,1.33462e-11,1.11218e-11,-79.5382,-48.7464,-10.7918,0,9.23327,0.92,1,2.25804,0
0,1,0,17.3205,-10,1,120,78,17.4636,-9.62869,37.06,421,2,13.9795,-7.86853,158,74,74,5.18376e-12,4.3198e-12,-83.6454,-52.8535,-10.7918,0,5.12615,0.81,1,3.96303,0
0,1,0,17.3205,-10,1,120,77,16.9341,-9.93443,38.84,422,1,17.7326,-8.76155,160,50,40,2.00402e-11,1.67002e-11,-77.7728,-46.981,-10.7918,20,10.9987,0.88,1,1.30522,0
0,1,0,17.3205,-10,1,120,76,17.4569,-9.63256,32.12,423,1,15.6706,-9.89082,160,32,32,1.75909e-11,1.46591e-11,-78.3389,-47.5471,-10.7918,0,10.4326,0.84,1,1.65352,0
0,1,0,17.3205,-10,1,120,75,16.9408,-9.93056,37.67,424,1,8.71192,-8.21492,117,11,11,6.43682e-13,5.36402e-13,-92.7051,-61.9133,-10.7918,0,-3.93359,0.88,1,8.79172,1
0,1,0,17.3205,-10,1,120,74,17.4502,-9.63643,35.33,425,0,14.0853,-7.83979,158,42,42,5.40412e-12,4.50343e-12,-83.4646,-52.6728,-10.7918,0,5.30695,0.37,1,3.89009,0
0,1,0,17.3205,-10,1,120,73,16.9475,-9.92669,53.14,426,1,14.8491,-3.14528,129,3,3,1.04792e-12,8.73269e-13,-90.5885,-59.7967,-10.7918,0,-1.81701,0.35,1,7.28663,1
0,1,0,17.3205,-10,1,120,72,17.4435,-9.6403,44.54,427,1,9.79011,-5.81316,119,46,46,6.76751e-13,5.6396e-13,-92.4875,-61.6957,-10.7918,0,-3.71601,0.49,1,8.61606,1
0,1,0,17.3205,-10,1,120,71,16.9542,-9.92282,53.29,428,1,17.1443,-8.27698,160,92,82,1.7027e-11,1.41892e-11,-78.4804,-47.6886,-10.7918,10.8696,10.2911,0.9,1,1.73201,0
0,1,0,17.3205,-10,1,120,70,17.4368,-9.64417,41.24,429,0,16.2214,-9.51845,160,83,71,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,14.4578,11.1481,0.9,0,1.2,0
0,1,0,17.3205,-10,1,120,69,16.9609,-9.91895,33.45,430,2,13.7296,-2.33097,120,107,107,7.06838e-13,5.89031e-13,-92.2986,-61.5068,-10.7918,0,-3.5271,0.33,1,8.46811,1
0,1,0,17.3205,-10,1,120,68,17.4301,-9.64804,49.02,431,2,13.4268,-9.50535,158,53,53,5.29753e-12,4.41461e-12,-83.5511,-52.7593,-10.7918,0,5.22044,0.04,1,3.92497,0
0,1,0,17.3205,-10,1,120,67,16.9676,-9.91508,32.23,432,2,17.8288,-7.93529,160,103,103,1.42378e-11,1.18648e-11,-79.2574,-48.4656,-10.7918,0,9.51413,0.69,1,2.12635,0
0,1,0,17.3205,-10,1,120,66,17.4234,-9.65191,31.66,433,0,16.5662,-9.06673,160,36,36,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.32,1,1.2,0
0,1,0,17.3205,-10,1,120,65,16.9743,-9.91121,55.01,434,1,12.8356,-8.77467,153,17,17,3.53191e-12,2.94326e-12,-85.3117,-54.5199,-10.7918,0,3.45979,0.85,1,4.64932,0
0,1,0,17.3205,-10,1,120,64,17.4167,-9.65578,32.68,435,0,14.5891,-6.63744,155,144,144,4.20805e-12,3.50671e-12,-84.551,-53.7592,-10.7918,0,4.22051,0.05,1,4.33212,0
0,1,0,17.3205,-10,1,120,63,16.981,-9.90734,41.28,436,1,15.862,-4.12265,140,21,21,1.7417e-12,1.45141e-12,-88.3821,-57.5903,-10.7918,0,0.389425,0.58,1,6.05562,1
0,1,0,17.3205,-10,1,120,62,17.41,-9.65965,30.86,437,0,19.1727,-5.02467,146,133,133,2.49551e-12,2.07959e-12,-86.8202,-56.0284,-10.7918,0,1.9513,0.72,1,5.30891,1
0,1,0,17.3205,-10,1,120,61,16.9877,-9.90347,37.81,438,0,12.0306,-3.74205,122,70,70,7.68613e-13,6.4051e-13,-91.9347,-61.1429,-10.7918,0,-3.16323,0.84,1,8.19419,1
0,1,0,17.3205,-10,1,120,60,17.4033,-9.66352,53.67,439,2,15.3106,-8.96171,160,27,27,1.33184e-11,1.10987e-11,-79.5473,-48.7555,-10.7918,0,9.22423,0.97,1,2.26221,0
0,1,0,17.3205,-10,1,120,59,16.9944,-9.8996,48.98,440,0,17.1796,-6.45823,159,109,109,6.58756e-12,5.48964e-12,-82.6046,-51.8127,-10.7918,0,6.16695,0.53,1,3.54458,0
0,1,0,17.3205,-10,1,120,58,17.3966,-9.66739,34.68,441,2,17.9444,-5.59163,155,81,81,3.93582e-12,3.27985e-12,-84.8415,-54.0496,-10.7918,0,3.93005,0,1,4.4523,0
0,1,0,17.3205,-10,1,120,57,17.0011,-9.89573,33.7,442,2,19.9507,-4.42974,139,48,48,1.66141e-12,1.38451e-12,-88.5871,-57.7952,-10.7918,0,0.184462,0.72,1,6.16,1
0,1,0,17.3205,-10,1,120,56,17.3899,-9.67126,46.31,443,1,8.67171,-9.86232,119,93,93,6.70167e-13,5.58472e-13,-92.53,-61.7382,-10.7918,0,-3.75847,0.92,1,8.64989,1
0,1,0,17.3205,-10,1,120,55,17.0078,-9.89186,42.45,444,1,13.2145,-9.6825,157,144,144,4.74624e-12,3.9552e-12,-84.0283,-53.2365,-10.7918,0,4.74319,0.66,1,4.11823,0
0,1,0,17.3205,-10,1,120,54,17.3832,-9.67513,52.63,445,2,16.1281,-9.86515,160,8,8,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.36,1,1.2,0
0,1,0,17.3205,-10,1,120,53,17.0145,-9.88799,49.72,446,1,16.4642,-9.15929,160,28,28,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.79,1,1.2,0
0,1,0,17.3205,-10,1,120,52,17.3765,-9.679,53.13,447,0,15.9627,-4.76571,146,102,102,2.37461e-12,1.97884e-12,-87.0359,-56.2441,-10.7918,0,1.73562,0.71,1,5.40754,1
0,1,0,17.3205,-10,1,120,51,17.0212,-9.88412,44.95,448,0,18.9652,-6.99104,159,94,94,7.03835e-12,5.86529e-12,-82.3171,-51.5253,-10.7918,0,6.45441,0.04,1,3.42911,0
0,1,0,17.3205,-10,1,120,50,17.3698,-9.68287,52.58,449,2,18.857,-3.33876,133,23,23,1.24675e-12,1.03896e-12,-89.834,-59.0422,-10.7918,0,-1.06252,0.03,1,6.83616,1
0,1,0,17.3205,-10,1,120,49,17.0279,-9.88025,49.85,450,1,10.1756,-4.99387,118,56,56,6.56073e-13,5.46728e-13,-92.6223,-61.8305,-10.7918,0,-3.85078,0.08,1,8.72418,1
0,1,0,17.3205,-10,1,120,48,17.3631,-9.68674,34.17,451,2,17.0612,-2.07056,124,98,98,8.35759e-13,6.96466e-13,-91.571,-60.7792,-10.7918,0,-2.79949,0.25,1,7.93368,1
0,1,0,17.3205,-10,1,120,47,17.0346,-9.87638,38.9,452,0,20.5268,-2.27754,121,105,105,7.29868e-13,6.08223e-13,-92.1594,-61.3676,-10.7918,0,-3.38786,0.08,1,8.36163,1
0,1,0,17.3205,-10,1,120,46,17.3564,-9.69061,44.81,453,2,9.24738,-5.57316,114,3,3,5.75424e-13,4.7952e-13,-93.1919,-62.4001,-10.7918,0,-4.42042,0.6,1,9.20719,1
0,1,0,17.3205,-10,1,120,45,17.0413,-9.87251,36.79,454,1,17.2734,-8.39369,160,134,134,1.79244e-11,1.4937e-11,-78.2574,-47.4655,-10.7918,0,10.5142,0.02,1,1.607,0
0,1,0,17.3205,-10,1,120,44,17.3497,-9.69448,59.28,455,2,19.1917,-5.26346,148,141,141,2.7885e-12,2.32375e-12,-86.3381,-55.5463,-10.7918,0,2.4334,0.38,1,5.09274,1
0,1,0,17.3205,-10,1,120,43,17.048,-9.86864,44.69,456,0,15.9367,-9.97351,160,19,19,1.94994e-11,1.62495e-11,-77.8916,-47.0998,-10.7918,0,10.8799,0.27,1,1.38406,0
0,1,0,17.3205,-10,1,120,42,17.343,-9.69835,57.55,457,1,19.1268,-5.36212,148,77,77,2.96245e-12,2.46871e-12,-86.0753,-55.2835,-10.7918,0,2.69621,0,1,4.97719,0
0,1,0,17.3205,-10,1,120,41,17.0547,-9.86477,51.5,458,0,17.4868,-8.81158,160,134,134,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.46,1,1.2,0
0,1,0,17.3205,-10,1,120,40,17.3363,-9.70222,32.82,459,2,18.1936,-0.543318,113,43,43,5.34845e-13,4.45704e-13,-93.5095,-62.7177,-10.7918,0,-4.73802,0.3,1,9.4969,1
0,1,0,17.3205,-10,1,120,39,17.0614,-9.8609,42.81,460,0,16.1067,-7.80116,160,109,104,1.17175e-11,9.76461e-12,-80.1034,-49.3116,-10.7918,4.58716,8.66806,0.49,1,2.51163,0
0,1,0,17.3205,-10,1,120,38,17.3296,-9.70609,39.86,461,2,18.7778,-2.55922,127,8,8,9.41929e-13,7.84941e-13,-91.0516,-60.2598,-10.7918,0,-2.28012,0.25,1,7.58216,1
0,1,0,17.3205,-10,1,120,37,17.0681,-9.85703,40.93,462,0,18.44,-6.59683,159,107,107,6.4455e-12,5.37125e-12,-82.6992,-51.9074,-10.7918,0,6.07227,0.42,1,3.58258,0
0,1,0,17.3205,-10,1,120,36,17.3229,-9.70996,33.61,463,1,15.446,-4.16867,139,77,77,1.6876e-12,1.40633e-12,-88.5191,-57.7273,-10.7918,0,0.252398,0.17,1,6.12522,1
0,1,0,17.3205,-10,1,120,35,17.0749,-9.85316,46.93,464,2,16.0481,-2.42894,126,109,109,9.11254e-13,7.59378e-13,-91.1954,-60.4036,-10.7918,0,-2.42391,0.59,1,7.67723,1
0,1,0,17.3205,-10,1,120,34,17.3162,-9.71383,58.3,465,0,12.9962,-5.36092,138,72,72,1.533e-12,1.2775e-12,-88.9364,-58.1446,-10.7918,0,-0.164865,0.56,1,6.34197,1
0,1,0,17.3205,-10,1,120,33,17.0816,-9.84929,57.45,466,0,19.8515,-2.02324,121,56,56,7.28311e-13,6.06926e-13,-92.1686,-61.3768,-10.7918,0,-3.39713,0.05,1,8.36865,1
0,1,0,17.3205,-10,1,120,32,17.3095,-9.7177,58.22,467,1,17.2387,-8.80279,160,15,15,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.14,1,1.2,0
0,1,0,17.3205,-10,1,120,31,17.0883,-9.84542,59.92,468,1,16.5351,-8.34637,160,55,54,1.63192e-11,1.35993e-11,-78.6648,-47.873,-10.7918,1.81818,10.1067,0.21,1,1.83066,0
0,1,0,17.3205,-10,1,120,30,17.3028,-9.72157,59.26,469,0,13.6836,-8.61222,158,106,106,5.39622e-12,4.49685e-12,-83.4709,-52.6791,-10.7918,0,5.3006,0.21,1,3.89265,0
0,1,0,17.3205,-10,1,120,29,17.095,-9.84155,43.08,470,1,9.4292,-7.38393,121,60,60,7.40647e-13,6.17206e-13,-92.0957,-61.3039,-10.7918,0,-3.32419,0.07,1,8.31364,1
0,1,0,17.3205,-10,1,120,28,17.2961,-9.72544,52.12,471,0,17.3281,-8.55879,160,53,53,1.91009e-11,1.59174e-11,-77.9813,-47.1895,-10.7918,0,10.7902,0.88,1,1.44123,0
0,1,0,17.3205,-10,1,120,27,17.1017,-9.83768,31,472,2,17.2514,-8.802,160,19,19,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.54,1,1.2,0
0,1,0,17.3205,-10,1,120,26,17.2894,-9.72931,39.6,473,1,19.3573,-1.5439,118,114,114,6.60993e-13,5.50827e-13,-92.5898,-61.798,-10.7918,0,-3.81833,0.7,1,8.69795,1
0,1,0,17.3205,-10,1,120,25,17.1084,-9.83381,49.66,474,0,12.4484,-1.45328,111,7,7,4.93179e-13,4.10982e-13,-93.8618,-63.07,-10.7918,0,-5.09026,0.38,1,9.83786,1
0,1,0,17.3205,-10,1,120,24,17.2826,-9.73318,39.19,475,1,15.9386,-8.26071,160,160,159,1.35913e-11,1.13261e-11,-79.4592,-48.6674,-10.7918,0.625,9.31233,0.8,1,2.22142,0
0,1,0,17.3205,-10,1,120,23,17.1151,-9.82994,59.69,476,0,13.7159,-5.26139,141,25,17,1.82511e-12,1.52092e-12,-88.1789,-57.3871,-10.7918,32,0.59258,0.57,1,5.95379,1
0,1,0,17.3205,-10,1,120,22,17.2759,-9.73705,54.9,477,0,13.562,-7.70536,155,71,71,4.04358e-12,3.36965e-12,-84.7242,-53.9323,-10.7918,0,4.04736,0.29,1,4.40364,0
0,1,0,17.3205,-10,1,120,21,17.1218,-9.82607,59.94,478,0,16.143,-9.76863,160,99,99,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.81,1,1.2,0
0,1,0,17.3205,-10,1,120,20,17.2692,-9.74092,45.85,479,2,18.6595,-6.80613,159,71,71,6.90221e-12,5.75184e-12,-82.4019,-51.6101,-10.7918,0,6.36958,0.6,1,3.4632,0
0,1,0,17.3205,-10,1,120,19,17.1285,-9.8222,38.43,480,0,12.0263,-7.91308,143,2,2,2.06647e-12,1.72206e-12,-87.6395,-56.8477,-10.7918,0,1.13199,0.94,1,5.69072,1
0,1,0,17.3205,-10,1,120,18,17.2625,-9.74479,39.79,481,0,12.6816,-5.64378,137,27,24,1.51861e-12,1.26551e-12,-88.9773,-58.1855,-10.7918,11.1111,-0.205836,0.73,1,6.36367,1
0,1,0,17.3205,-10,1,120,17,17.1352,-9.81833,41.96,482,0,11.8496,-1.71554,110,67,67,4.83138e-13,4.02615e-13,-93.9511,-63.1593,-10.7918,0,-5.17959,0.5,1,9.92792,1
0,1,0,17.3205,-10,1,120,16,17.2558,-9.74866,53.45,483,1,11.893,-7.27421,140,10,10,1.72758e-12,1.43965e-12,-88.4174,-57.6256,-10.7918,0,0.35407,0.67,1,6.07351,1
0,1,0,17.3205,-10,1,120,15,17.1419,-9.81446,30.27,484,1,12.4833,-5.03474,132,88,88,1.20014e-12,1.00012e-12,-89.9995,-59.2077,-10.7918,0,-1.22799,0.14,1,6.93196,1
0,1,0,17.3205,-10,1,120,14,17.2491,-9.75253,41.95,485,2,13.7619,-1.17105,113,71,71,5.31939e-13,4.43282e-13,-93.5332,-62.7414,-10.7918,0,-4.76168,0.87,1,9.51913,1
0,1,0,17.3205,-10,1,120,13,17.1486,-9.81059,33.17,486,1,17.6385,-5.60494,155,117,117,4.03702e-12,3.36418e-12,-84.7312,-53.9394,-10.7918,0,4.0403,0.26,1,4.40656,0
0,1,0,17.3205,-10,1,120,12,17.2424,-9.7564,42.01,487,2,17.8542,-8.92522,160,112,112,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.84,1,1.2,0
0,1,0,17.3205,-10,1,120,11,17.1553,-9.80672,44.22,488,0,8.73315,-8.95406,119,67,67,6.69987e-13,5.58322e-13,-92.5312,-61.7393,-10.7918,0,-3.75964,0.87,1,8.65082,1
0,1,0,17.3205,-10,1,120,10,17.2357,-9.76027,59.53,489,2,16.0192,-6.95199,160,34,34,7.51633e-12,6.2636e-12,-82.0318,-51.2399,-10.7918,0,6.73976,0.61,1,3.3142,0
0,1,0,17.3205,-10,1,120,9,17.162,-9.80285,34.81,490,2,17.0228,-6.71084,160,154,154,7.56621e-12,6.30518e-12,-82.003,-51.2112,-10.7918,0,6.76849,0.51,1,3.3026,0
0,1,0,17.3205,-10,1,120,8,17.229,-9.76414,54.52,491,1,15.1956,-9.45488,160,155,155,1.37785e-11,1.1482e-11,-79.3998,-48.608,-10.7918,0,9.3717,0.25,1,2.19369,0
0,1,0,17.3205,-10,1,120,7,17.1687,-9.79897,55.35,492,0,12.8048,-9.86173,154,147,140,3.79577e-12,3.16314e-12,-84.9988,-54.207,-10.7918,4.7619,3.77269,0.5,1,4.51786,0
0,1,0,17.3205,-10,1,120,6,17.2223,-9.76801,43.92,493,0,16.0223,-8.81217,160,136,133,1.68285e-11,1.40238e-11,-78.5314,-47.7395,-10.7918,2.20588,10.2402,0.67,1,1.75965,0
0,1,0,17.3205,-10,1,120,5,17.1754,-9.7951,45.78,494,2,14.7489,-1.58379,117,114,114,6.42133e-13,5.35111e-13,-92.7156,-61.9237,-10.7918,0,-3.94405,0.36,1,8.80031,1
0,1,0,17.3205,-10,1,120,4,17.2156,-9.77188,34.27,495,1,9.88745,-4.32345,114,72,72,5.54391e-13,4.61992e-13,-93.3537,-62.5618,-10.7918,0,-4.58214,0.86,1,9.35273,1
0,1,0,17.3205,-10,1,120,3,17.1821,-9.79123,45.03,496,2,15.0323,-1.64876,119,37,37,6.68402e-13,5.57002e-13,-92.5414,-61.7496,-10.7918,0,-3.76992,0.28,1,8.65905,1
0,1,0,17.3205,-10,1,120,2,17.2089,-9.77575,47.24,497,1,13.4308,-7.3135,152,131,131,3.38557e-12,2.82131e-12,-85.4955,-54.7037,-10.7918,0,3.27602,0.4,1,4.72726,0
0,1,0,17.3205,-10,1,120,1,17.1888,-9.78736,35.18,498,0,16.6764,-8.98753,160,82,82,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.92,1,1.2,0
